title,company,location,link
NAVER IDC 서버 운영/관리(평촌),"
NIT Service",안양 동안구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=097c35ed002a62e5&tk
[서울시뉴딜사업] IoT/빅데이터 분야 교육생,"
사단법인 한국벰스협회",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b40498e72bdbc8a1&tk
Support Engineer,"
Microsoft",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0bbf23c0930be392&tk
[TmaxTibero/기술] 제품 QA 신입 및 경력,"
티맥스소프트",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=776e6326f5ed1142&tk
[전문연구요원] 상시,"
네이버",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b79c2ae536063b01&tk
유저프로파일팀 - 데이터 모델러,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8dfc9993e2aa9160&tk
Lead Product Engineer - Liberate,"
Cadence Design Systems",경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ffac42e32db26233&tk
"R&D Engineer, Sr I","
Synopsys",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=432b169b273d9964&tk
"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)","
더테스터",대전 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1748baa27965fdbf&tk
[기술플랫폼실] 정보보호 담당자 영입,"
카카오페이",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6e9819bc1b7015c9&tk
바디모션 캡처기술 인공지능(AI) 연구개발 전문기업,"
인공지능(AI) 연구개발 전문기업",경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8925ce6bab9d00d6&tk
분석실 - 베이지안 분석 전문가,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=19b44e0d17d112e2&tk
추천 통계분석/데이터사이언티스트,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bfe0f5ac4f32ec89&tk
챗봇 플랫폼 개발자,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=20d40ee61adffeca&tk
"주식운용, 마케팅","
디지비자산운용",대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d9bd2c7aaf54def9&tk
MongoDB Engineer,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2695294aea6dc3b6&tk
빅데이터 분석 기술인력,"
한국정보기술단",과천 과천시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3cc384be4fd74af2&tk
NAVER IDC 서버 운영/관리(가산),"
NIT Service",서울 가산동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=70fccff4d30cb6bf&tk
Senior Field Service Engineer,"
Huntington Ingalls Industries Inc.",경기도 평택,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d5be40de21d8637a&tk
[카카오페이지] 글로벌 운영 플랫폼 개발자,"
카카오페이지",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=56a8fee3f5e20ffc&tk
(주)넷타겟 Bio-IT 융합 연구소 AI 연구원,"
넷타겟",대전 유성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=83d8d1095db19dde&tk
데스크탑 가상화(VDI) 엔지니어,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=530a598184580c95&tk
매칭팀 - 데이터분석가,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=48090bdf1303bd76&tk
Healthcare Real World Data Analyst 담당자,"
IQVIA",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a746de9c7a6168ef&tk
글로벌 여행 스타트업 Trazy - 백엔드 개발자 (Python),"
트레이지(Trazy)",서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7c3e870969914d57&tk
"Counter Intelligence and HUMINT Operations Analyst, Mid","
Booz Allen Hamilton",경기도 평택,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c3d7487ed86d9cbe&tk
카카오 네트워크 엔지니어,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f281c810daf0e10d&tk
[삼성청년SW아카데미] 프로젝트 컨설턴트 (멀티캠퍼스),"
멀티캠퍼스",경상북도 구미,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1a642e02295c816d&tk
[카카오커머스] 기술직군,"
카카오커머스",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=665e5885dfd75df4&tk
Data Analyst,"
Axiologic Solutions",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eb45c08f4c4a43d8&tk
백엔드 소프트웨어개발자(정규직),"
데이터킹",안양 동안구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=72638e557d86d1f0&tk
2019 Military Service Exemption Position Available at the IBS CMCM (Synthetic Organic/Polymer Chemistry OR Theoretical Study of Carbon and Related Materials),"
울산과학기술원",울산 언양읍,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8becbf73bbda7c96&tk
Global Fintech DW/BI 엔지니어,"
LINE Plus corporation",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b15048c3c102d92c&tk
AI/빅데이터/클라우드 분야 (인재 Pool),"
LG유플러스",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fb617eeb80ea6fa9&tk
"Senior Staff Engineer, FAE Samsung","
ams",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f8fcba2c93fcc52a&tk
PMIC S/W APPS Engineering – Senior to Staff,"
Qualcomm CDMA Technologies (Korea) YH",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=01cdfff2d55c2fa5&tk
Security Engineer (보안 엔지니어),"
Toss",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fb6bafb5ae960c4e&tk
신입 펌웨어 개발자,"
와이제이테크놀로지",경기도 화성,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=87a30e8ffe892875&tk
2020년 하반기 하드웨어·소프트웨어 경력무관,"
메디칼이노베이션디벨로퍼",부산 해운대구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=efa15b7dcef3a855&tk
SW개발자 0명 자동화 산업장비 제조업,"
자동화 산업장비 제조업",대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=80e215cfdccb251c&tk
Deep Learning R&D Engineer,"
Intel",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=58613b11ebe8779c&tk
"금융 데이터 분석 엔진, 로보어드바이저 개발자","
에스비씨엔",서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=649ccf047c868778&tk
TOAST CAM 임베디드 개발,"
NHN",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1a75ce748c5f24e9&tk
FPGA 플랫폼 엔지니어(딥러닝 하드웨어 프로세서 개발),"
딥엑스",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=00a89d974a463f1f&tk
"Analog Design Engr, Sr II","
Synopsys",경기도 성남,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2bf26529770cdc22&tk
"데이터 가치 함께 발굴하실 머신러닝, 통계 모델링 전문가","
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d1e75364ef505c68&tk
추천 시스템 연구/개발,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=be6c1f03fa566f8e&tk
Internal Infra Engineer,"
Toss",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=741cc6ac364ea9be&tk
MySQL Engineer,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dd06066d79860614&tk
데이터 분석 전문가 모집,"
엔씨소프트",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=58047cbc4fa71e31&tk
Cross Border Ecommerce - Business Intelligence (Based in Seoul),"
Shopee",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b574f1454ae36aab&tk
[AI R&D] Language AI(NLP) Research 분야 수시 채용,"
엔씨소프트",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f4190a8dbb8c05b1&tk
[신규프로젝트] 차세대 콘솔 Maya 리거 채용,"
엔씨소프트",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7bd59201a82e59ed&tk
[Autonomous Driving] Virtual Environment Simulation Engineer,"
네이버",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5ed0334bca0963cb&tk
R&D 인공지능/딥러닝 / UNITY 신입,"
스칼라웍스",서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=df4340b7b440221b&tk
Junior Quant Trader,"
Byzantine Partners",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=25725b3c0e607311&tk
[서울/수원/천안] IT 분야 취업 연계 훈련생,"
휴먼교육센터",천안 동남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b3bde1882ae8a1d8&tk
채팅모듈 개발자,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3b752abecf619fe5&tk
"소프트웨어, 프로그래밍 정규직","
삼정산업",포항 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2078ccd1b792432d&tk
백엔드 개발자(데이터 엔지니어) - Junior,"
유저해빗",서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0d5c5371dd25b265&tk
데이터 사이언티스트 지향하는 데이터 엔지니어,"
카카오",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=385c58c7ced1d77b&tk
Applications Engineer (Library Characterization),"
Synopsys",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8c8700db243d1a3c&tk
Senior R&D Engineer,"
Synopsys",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4b6541fefc98ee60&tk
Linux/Python/PHP/MySQL/백엔드 정규직 경력,"
일루미나리안",용인 보정동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=04d685fc70b67d4e&tk
웹프론트엔드 개발자,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f4a5057bd3043129&tk
DBA (RDBMS / NOSQL),"
LINE Plus corporation",성남 서현역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fc3417cda2ac9c49&tk
[Search] 음악 추천 AI 기술 개발 신입/경력사원,"
네이버",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6e76f9151e44ad64&tk
"모바일 앱 서버 개발(Java, Python)","
휴먼디지털",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=16dff836029458af&tk
AWS 데이터 센터 경력사원,"
아마존웹서비시즈코리아",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=76bc032e5720d4d2&tk
경력사원 상시 (AI 기획 및 개발),"
신세계아이앤씨",서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ab6d748f635fcc41&tk
Software Engineer - Machine Learning Platform,"
PUBG",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=32da80d36f2abbf2&tk
Data Architect,"
Amazon Web Services Korea LLC",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5d9a7b29a92fc3da&tk
Full Stack Developer (Internal Products),"
Toss",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=60c38beac39270b1&tk
DX혁신부문 Tech Lab Senior Machine Learning & AI(Data professional) 정규직,"
이투스교육",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9b09565fe78ef392&tk
20년 차량용 반도체/전장SW 전문가 경력 상시 [AP 개발],"
현대오트론",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c7784e286659a62b&tk
Software Integration Engineer,"
Success Korea",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d0ad8d53ad979e23&tk
DevOps 개발자,"
고도소프트",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dd7101e8b95e5f5d&tk
"[어니컴(주)] 데이터 분석가(수집,분석,검증,결과보고) 경력직","
어니컴",서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f080b1f140abee05&tk
중급개발자,"
소명소프트",서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1e0f910c427f76e1&tk
Android Software Engineer,"
하이퍼커넥트",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ecc4154e1f4d28a8&tk
성장하는 핀테크 스타트업 BackEnd Developer 경력직,"
웨이브릿지",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f8ee4cfdf4dd6934&tk
[Search] 데이터 플랫폼 개발 신입/경력사원,"
네이버",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f9792e063008d201&tk
20년 차량용 반도체/전장SW 전문가 경력 상시 [ADAS/자율주행개발],"
현대오트론",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=85749981b8b09cb2&tk
링크샵스 플랫폼 개발 및 유지보수 담당,"
링크샵스",서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6d0f0030a9ad230&tk
"휴먼스케이프 소프트웨어 엔지니어 (Frontend, Backend)","
휴먼스케이프",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6ccf44be923f7760&tk
"C,C++ 개발 (영상관제, 스마트시티 보안 솔루션)","
비에이블컨설팅그룹",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=74251f5bc8513064&tk
20년 차량용 반도체/전장SW 전문가 경력 상시 [제어평가],"
현대오트론",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5d0fb885557980af&tk
[커머스플랫폼(결제)] 개발팀 / 백엔드 엔지니어,"
버즈니",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6fc4e90d77d06c62&tk
데이터프로덕트 서버 개발자 (2년 이상),"
우아한 형제들",서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f2e8324d211ea289&tk
RPA 관련 개발자 또는 운영자,"
용진시스템",서울 문정동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b40d36ecab467879&tk
Cloud Infrastructure Architect,"
Amazon Web Services Korea LLC",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d9470ee259f7457b&tk
[경력] 음성인식 엔진 개발,"
현대엠엔소프트",서울 용산구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5bdf968fa6fc2f72&tk
Java Backend Software Engineer,"
하이퍼커넥트",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=248f25cc0416aa37&tk
[Search] 네이버 웹검색 연구/개발 경력사원,"
네이버",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=37127548f83bb7f7&tk
Data Engineer,"
레이니스트",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=02dd3cb5f0906404&tk
프론트엔드 서비스 개발 및 운영,"
인터파크홀딩스",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e3a6a8ddebfc57e3&tk
[홈쇼핑모아] 검색 개발팀 / 백엔드 엔지니어,"
버즈니",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0f7280d26837bc74&tk
"경력 웹개발자 [PHP,MYSQL]","
엠비아이솔루션",서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a44ca05975d80555&tk
[공덕동] 백엔드 개발자,"
캐시멜로",서울 공덕동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b73e922ae4e4678e&tk
검색서비스 구축 및 운영,"
인터파크홀딩스",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=675c76c7b51cb525&tk
"대형 저축은행, Data Science, ICT 기획 및 개발(뱅킹시스템, 전자금융 등...","
주식회사 코어포인트",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e298bc5ffa9aa646&tk
쇼핑몰 운영관리 파이썬 업무자동화 신입사원,"
하루(HaRU)",인천 구산동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=730fb67d8814de50&tk
[경력] 데브옵스개발 담당자,"
다나와",서울 양천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=49994ff4c66c566c&tk
리눅스 엔지니어 경력직,"
와이엘아이티",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=23c508d0e45dfac7&tk
Android 앱개발자,"
이퓨인터내셔널",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4c34c5ff03f0c0ce&tk
DevOps Engineer,"
레이니스트",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d33bedcde75e9c87&tk
Solution Architect for Deep Learning and Data Analytics,"
NVIDIA",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b4c089a6bea60f6c&tk
"서버 개발자 (Linux, C,C++, TCP/IP 소켓(Socket))","
비에이블컨설팅그룹",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6eebc1b2afbdf5c&tk
Data Engineer,"
하이퍼커넥트",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e0506fe72721e74d&tk
Principal HPC Solution Architect,"
Amazon Web Services Korea LLC",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4f5a597bf35e85ca&tk
국내 대기업 통신사 Cloud Engineering 경력직,"
드래곤에이치알",서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2c9857f7c5468c1d&tk
DevOps Engineer,"
딜리버리히어로코리아",서울 서초동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8035a20439985c71&tk
PHP 개발자 (신입/경력 정규직),"
파인드컴",수원 팔달구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f11a5d61d33c2335&tk
[Data Architect] 경력 개발자 공개,"
십일번가",서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8119c9d2dd463673&tk
[Search] 지식베이스 서비스 플랫폼 개발 신입/경력사원,"
네이버",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=99f838103536e067&tk
Senior Cloud Reliability Engineer,"
SAP",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5f7222791202743b&tk
인공지능(AI) SW개발 담당 0명 자동화 산업장비 제조업,"
자동화 산업장비 제조업",대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5164238b12d010da&tk
2020 KB데이타시스템 경력직 상시,"
KB데이타시스템",서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=28fe1c7cb71014dc&tk
경험최적화파트 - 데이터 사이언티스트/분석가,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c6e0b428a62c7eaa&tk
Data Scientist (LINE TIMELINE),"
LINE Plus corporation",성남 서현역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=747e809417b65ce3&tk
영상처리 개발자 각 부문 (Verilog / SW / Unity),"
엠앤앤에이치",서울 성동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0f664927507e6f96&tk
"IT Analyst, E-Commerce","
Procter and Gamble",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=784cd549a392c126&tk
Global Fintech Data Scientist,"
LINE Plus corporation",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ec0c6e742224caeb&tk
테크센터개발팀 - 웹 프로그래머,"
Nexon",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5f18c149379506cd&tk
"[DGB자산운용] 주식운용, 마케팅","
디지비자산운용",서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2b6b0c6baeda2c99&tk
기술 인턴 인공지능 응용 연구/개발 인턴,"
써로마인드로보틱스",서울 관악구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=71c47ac87bb4087e&tk
[인재풀] 아티스트,"
Electronic Arts",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=aac8e9355cb855ac&tk
데이터 분석 및 지표 구축,"
아프리카TV",성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=613678e409e8667c&tk
IT 개발 인력,"
신한에이아이",서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5b7082e6fa4b1bde&tk
2020년 하반기 각 부문 신입/경력,"
스탠드포인트",서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=158d61f253f65fb4&tk
디지털 전략 전문가 양성과정 교육/참여자,"
휴넷",서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=69c4af8713e64d0d&tk
"Sr. Solutions Architect, Storage","
Amazon Web Services Korea LLC",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d90b5ba4ce618721&tk
[경력직] 클라우드 플랫폼(PaaS) 엔지니어 채용,"
에이치알 코리아",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8d09144c7027cb06&tk
Data Mining 개발(3년이상 경력),"
에이치알 코리아",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8cf3625826afa063&tk
Big Data Engineer,"
휴먼디지털",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6863b8ecbee9cb28&tk
빅데이터 개발(3년이상 경력),"
에이치알 코리아",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a72ab5e8773b9ad8&tk
Application Developer,"
TAPICK",서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=db6177ed9e1f9408&tk
[위촉연구원] KAIST 자연과학연구소 기간제 근로자 모집 공고,"
카이스트",대전 유성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=775070dc252f6c4c&tk
